max_in_o,min_in_o,mean_in_o,median_in_o,std_in_o,var_in_o,fquan_in_o,lquan_in_o,skew_in_o,max_out_o,min_out_o,mean_out_o,median_out_o,std_out_o,var_out_o,fquan_out_o,lquan_out_o,skew_out_o,max_O_conc,min_O_conc,mean_O_conc,median_O_conc,std_O_conc,var_O_conc,fquan_O_conc,lauqn_O_conc,skew_O_conc,max_B,min_B,mean_B,median_B,std_B,var_B,fquan_B,lquan_B,skew_B,inCount,outCount,inSize,outSize,el1,el2,el3,el4,el5,el6,el7,el8,el9,el10,el11,el12,el13,el14,el15,el16,el17,el18,el19,el20,el21,el22,el23,el24,el25,el26,el27,el28,el29,el30,el31,el32,el33,el34,el35,el36,el37,el38,el39,el40,el41,el42,el43,el44,el45,el46,el47,el48,el49,el50,el51,el52,el53,el54,el55,el56,el57,el58,el59,el60,el61,el62,el63,el64,el65,el66,el67,el68,el69,el70,el71,el72,el73,el74,el75,el76,el77,el78,el79,el80,el81,el82,el83,el84,el85,el86,el87,el88,el89,el90,el91,el92,el93,el94,el95,el96,el97,el98,el99,el100,el101,label
2979,2,1506.5,1505.191864650828,733250.6014168975,856.300532183005,770.25,2259.75,-0.021145928934035718,2971,1,1246.0,1280.0348258706467,779140.5808767109,882.6894022682673,506.0,2013.0,0.32223869675382105,14,0,2.0,2.0202020202020203,6.141006019793897,2.478105328631916,0.0,3.0,2.6093088297201326,0.9999918937683105,0.0005259513854980469,0.04517197608947754,0.06014740567247407,0.005354259883639267,0.07317280836239147,0.010092973709106445,0.08591294288635254,6.30572796731159,2778,201,11336368,58370,-36.0,112767.02,223354.04,333941.06,445672.08,555231.1,666890.12,779693.14,890280.16,1003011.18,1114742.2,1227473.22,1341276.24,1454079.26,1566810.28,1680613.3,1793416.32,1906059.34,2018862.36,2131593.38,2244324.4,2358127.42,2470858.44,2584733.46,2696436.48,2810311.5,2924114.52,3036845.54,3129024.56,3242827.58,3356774.6,3470505.62,3584452.64,3698399.66,3810914.68,3924861.7,4038520.72,4152395.74,4266198.76,4380145.78,4494092.8,4604579.82,4718526.84,4832473.86,4944916.88,5058791.9,5172738.92,5286685.94,5398992.96,5512795.98,5626599.0,5740546.02,5854277.04,5968152.06,6081955.08,6195830.1,6309705.12,6423436.14,6537311.16,6651114.18,6764917.2,6878720.22,6992595.24,7106542.26,7220137.28,7334084.3,7447815.32,7561762.34,7675565.36,7789512.38,7903459.4,8015902.42,8129849.44,8243796.46,8357743.48,8471690.5,8585637.52,8675780.54,8788655.56,8902602.58,9016549.6,9130208.62,9244155.64,9357814.66,9471689.68,9585636.7,9699583.72,9813530.74,9927477.76,10041424.78,10154795.8,10268526.82,10382473.84,10496348.86,10610151.88,10724098.9,10838045.92,10951776.94,11065651.96,11179454.98,11277998.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
173,2,82.0,83.30573248407643,2253.3842346545493,47.469824464121935,43.0,123.0,0.057874110223888116,172,1,152.0,123.25,3407.0625,58.370047969827816,92.75,161.5,-1.173369368534151,3,1,1.0,1.6,0.64,0.8,1.0,2.0,0.8437499999999997,5.624369859695435,0.08976411819458008,0.32546091079711914,1.333334241594587,3.157588498311218,1.7769604661644045,0.18425893783569336,1.5061190128326416,1.4818555589834947,157,16,176092,2228,-36.0,1674.84,3457.68,5240.52,7023.36,8806.2,10589.04,12371.88,14154.72,15937.56,17720.4,18807.24,20590.08,22372.92,24155.76,25938.6,27721.44,29504.28,31287.12,33069.96,34852.8,36635.64,38418.48,40201.32,41984.16,43767.0,45549.84,47332.68,49115.52,50898.36,52681.2,54464.04,56246.88,58029.72,59812.56,61595.4,63378.24,65161.08,66943.92,68726.76,70509.6,72292.44,73763.28,75546.12,77328.96,78767.8,80550.64,82333.48,84116.32,85899.16,87682.0,89464.84,91247.68,93030.52,94813.36,96596.2,98379.04,100161.88,101944.72,103727.56,105510.4,107293.24,109076.08,110858.92,112641.76,114424.6,116207.44,117990.28,119773.12,121555.96,123338.8,125121.64,126904.48,128687.32,130470.16,132253.0,134035.84,135818.68,137601.52,139384.36,141167.2,142950.04,144732.88,146515.72,148298.56,150081.4,151864.24,153647.08,155429.92,157212.76,157995.6,159778.44,161561.28,163344.12,164758.96,165325.8,167108.64,168891.48,170674.32,172457.16,173864.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
222,2,124.5,117.54444444444445,4056.77024691358,63.69278017886784,63.75,171.25,-0.12305577040965231,217,1,86.5,85.5952380952381,3494.1933106575966,59.11170197733776,31.75,111.75,0.5276527432730609,12,1,5.0,5.857142857142857,14.122448979591836,3.757984696561687,3.0,8.5,0.3375142124480546,1.4261438846588135,0.016689062118530273,0.3074228763580322,0.4226021856631873,0.13355146569910045,0.3654469396493839,0.17884206771850586,0.4975419044494629,1.4090220350402416,180,42,156124,48826,-536.0,-480.14,-2524.28,-3091.58,-1668.56,-2131.3,-87.16,1956.98,3018.88,4973.26,3174.6,1130.46,158.32,258.18,1477.96,3522.1,5566.24,7610.38,7145.48,7498.66,6370.8,7342.94,9387.08,10359.22,12403.36,14447.5,16212.36,17463.78,18435.92,20480.06,22524.2,24247.66,22203.52,21416.62,22388.76,24432.9,26477.04,28521.18,30565.32,32609.46,34653.6,36697.74,34954.12,32909.98,32694.16,30921.7,29949.56,27905.42,25861.28,23817.14,23571.0,22900.86,24907.28,26951.42,28995.56,31039.7,33083.84,35127.98,37172.12,39216.26,41260.4,43304.54,45348.68,47392.82,49415.04,50409.1,52453.24,54497.38,56541.52,58585.66,60629.8,62673.94,64718.08,66762.22,68806.36,70850.5,71065.36,72838.78,74882.92,76927.06,78971.2,81015.34,83059.48,85103.62,87147.76,89191.9,91236.04,93280.18,95324.32,97368.46,99412.6,101187.26,102428.88,103401.02,105445.16,103886.7,102293.44,104337.58,104281.72,106325.86,107298.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
243,2,142.0,132.9238578680203,4580.7505475534035,67.68124221343314,77.0,191.0,-0.1750896962824469,239,1,55.5,75.21739130434783,3676.7353497164468,60.63608949888216,28.5,121.0,0.9078721013989617,13,0,5.5,5.75,19.4375,4.408798022137099,2.25,9.25,0.1323719715086293,4.609911918640137,0.014441967010498047,0.21880602836608887,0.42122569240507535,0.6729524764387069,0.8203368067072859,0.13467884063720703,0.360698938369751,4.414565872362038,197,46,167406,44474,-536.0,-505.44,-518.88,-2632.32,-1529.76,-2571.2,-3539.36,-1425.92,-384.48,656.96,-318.4,-2431.84,-4545.28,-4558.72,-2535.84,-1494.4,-2367.04,-4480.48,-6593.92,-6932.64,-4819.2,-2705.76,-592.32,449.12,2125.44,2156.0,1517.44,3630.88,5744.32,7857.76,9316.8,11012.64,13126.08,13139.52,15252.96,16294.4,18407.84,20521.28,22634.72,24748.16,26861.6,27903.04,27603.52,25490.08,27003.36,29116.8,31230.24,33343.68,34026.88,34354.56,35596.0,36437.44,34845.12,32987.68,30874.24,32071.2,34184.64,36298.08,38411.52,40524.96,42638.4,44751.84,46865.28,48978.72,51092.16,53205.6,55319.04,57432.48,59545.92,61659.36,63772.8,65886.24,67999.68,70113.12,72226.56,74340.0,76453.44,78566.88,80680.32,82793.76,84907.2,87020.64,89134.08,91247.52,93360.96,95474.4,97587.84,99701.28,101814.72,103928.16,106041.6,108155.04,109196.48,111309.92,113416.64,113436.8,115550.24,117663.68,119777.12,121890.56,122932.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
185,2,81.0,82.70370370370371,2267.6529492455415,47.61987976933102,44.5,121.25,0.2288291562928329,181,1,119.0,107.44155844155844,3314.3504806881433,57.57039587051789,58.0,158.0,-0.4270628030626817,25,10,10.0,12.666666666666666,30.555555555555554,5.527707983925667,10.0,10.75,1.7717903012278768,1.229741096496582,0.014452934265136719,0.22628402709960938,0.3097467231750488,0.07213033991478787,0.2685709215734047,0.1465129852294922,0.33455896377563477,1.8891032583530063,108,77,57618,101278,-536.0,-24.4,487.2,-1042.8,-2626.4,-2066.0,-2518.4,-3145.2,-2523.2,-2011.6,-428.0,1155.6,908.8,-674.8,-2258.4,-3806.0,-3570.4,-3058.8,-1475.2,-1600.4,-1480.0,103.6,1687.2,3270.8,4854.4,6438.0,8021.6,8274.8,8019.2,8759.6,8552.0,8435.6,8947.2,9641.2,8057.6,6474.0,5521.6,5646.8,5807.2,5807.6,5800.0,5472.4,6823.2,7334.8,7461.6,5878.0,4294.4,2710.8,3724.8,4236.4,5820.0,7403.6,8987.2,9498.8,11082.4,11042.0,9458.4,7874.8,6291.2,4707.6,3124.0,1540.4,-43.2,-585.2,998.4,522.0,-1061.6,-2645.2,-4228.8,-5812.4,-7396.0,-8979.6,-10563.2,-12146.8,-13730.4,-15314.0,-16897.6,-17510.8,-18992.8,-20576.4,-20060.0,-19764.4,-19027.2,-20610.8,-22194.4,-23778.0,-25361.6,-26945.2,-28528.8,-30112.4,-31696.0,-33279.6,-34863.2,-36446.8,-37437.6,-38542.0,-40125.6,-41709.2,-43292.8,-44876.4,-43660.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
223,2,118.5,118.03535353535354,3724.1957198245077,61.026188803041826,69.25,169.75,-0.09499575838653224,215,1,38.0,64.2,4895.52,69.9679926823687,16.0,62.0,1.3033469219675544,10,0,2.0,3.4285714285714284,13.673469387755102,3.697765458727081,0.5,5.5,0.7950401671073801,4.9796059131622314,0.14257407188415527,0.19290518760681152,0.6347900490428127,1.552168723528807,1.2458606356767226,0.18859803676605225,0.21393156051635742,2.7743403734139984,198,25,180514,2412,-68.0,1592.58,3421.16,5249.74,7078.32,8906.9,10151.48,11604.06,13432.64,14842.78,16409.8,18166.38,19994.96,21823.54,23487.88,24784.7,26613.28,28441.86,30270.44,32099.02,33927.6,35756.18,37584.76,39413.34,41241.92,43070.5,44899.08,46727.66,48556.24,50384.82,52213.4,54041.98,55870.56,57699.14,59527.72,61356.3,63184.88,65013.46,66842.04,68670.62,70499.2,72327.78,74156.36,75984.94,77813.52,79642.1,80814.68,82643.26,84471.84,86300.42,88129.0,89957.58,91786.16,93614.74,95443.32,97271.9,99100.48,100929.06,102757.64,104586.22,106414.8,108243.38,110071.96,111900.54,113729.12,115557.7,117386.28,119214.86,121043.44,122872.02,124700.6,126529.18,128357.76,130186.34,132014.92,133843.5,135672.08,137500.66,139329.24,141157.82,142986.4,144814.98,146643.56,148472.14,150300.72,152129.3,153957.88,155786.46,157615.04,159443.62,161272.2,163100.78,164929.36,166757.94,168586.52,170047.1,170971.68,172616.26,174444.84,176273.42,178102.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
181,2,110.0,99.41258741258741,2923.431170228373,54.06876335027807,52.5,145.5,-0.29375219016674536,104,1,59.0,59.3421052631579,733.540858725762,27.083959435905268,40.5,81.25,-0.1893582343467809,14,0,6.0,6.333333333333333,28.555555555555557,5.343739847293799,1.5,10.5,0.13592155738093825,1.2938477993011475,0.028510093688964844,0.1517500877380371,0.22801894511816637,0.05306536663445067,0.23035921217622418,0.13129901885986328,0.2670118808746338,3.691828831902626,143,38,129361,39988,-536.0,80.13,1768.26,2384.39,2251.48,563.35,208.78,-203.09,-1285.04,1.17,617.3,2182.57,2594.44,2465.69,2434.18,746.05,-942.08,-2630.21,-1737.66,-2094.47,-2605.4,-2254.73,-1373.14,-1785.01,-1168.88,-552.75,-63.38,723.51,-223.64,-839.77,-2527.9,-2072.03,-3479.84,-1791.71,-1776.42,-3464.55,-4080.68,-5768.81,-7456.94,-7214.93,-6598.8,-6089.33,-6705.46,-6850.41,-5162.28,-3474.15,-1786.02,-97.89,1590.24,3278.37,4966.5,6654.63,8342.76,10030.89,11719.02,13407.15,15095.28,16783.41,18471.54,20159.67,21847.8,23535.93,25224.06,26912.19,28600.32,30288.45,31976.58,33664.71,35352.84,37040.97,38729.1,40417.23,42105.36,43793.49,45481.62,47169.75,48857.88,50546.01,52234.14,53922.27,55610.4,57298.53,58986.66,60674.79,62362.92,64051.05,65739.18,67427.31,69115.44,70803.57,72491.7,74179.83,75867.96,77556.09,79244.22,80932.35,82620.48,84308.61,85996.74,87684.87,89373.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
141,2,54.0,60.81333333333333,1627.2984888888889,40.33978791328592,27.5,90.5,0.40771479295231244,135,1,85.5,82.57575757575758,1438.123048668503,37.92259285265847,57.0,114.75,-0.44363105021271115,18,9,12.5,13.0,16.5,4.06201920231798,9.0,16.5,0.08952108434860563,0.6496860980987549,0.05771899223327637,0.22656893730163574,0.27025552662936125,0.02453764543578713,0.15664496619996165,0.14767944812774658,0.34552299976348877,0.9887524896109439,75,66,47486,99582,-536.0,929.32,1322.64,1715.96,854.72,-610.6,-1128.08,337.24,-297.44,1167.88,174.8,926.52,2391.84,2785.16,4250.48,5715.8,5142.88,6546.44,6939.76,8405.08,9870.4,9520.28,9126.96,8950.36,10415.68,10809.0,10769.68,11639.64,12083.04,12717.72,11252.4,12184.92,13593.76,12128.44,10663.12,9197.8,8723.52,7339.16,5873.84,5480.52,4460.8,3621.88,2156.56,691.24,938.08,1331.4,696.72,189.96,411.36,1876.68,2882.0,1416.68,-48.64,-1513.96,-2979.28,-4444.6,-5909.92,-7375.24,-8840.56,-9390.12,-7924.8,-6848.52,-8313.84,-9779.16,-11244.48,-12709.8,-14175.12,-15640.44,-17105.76,-18571.08,-20036.4,-21501.72,-22967.04,-24432.36,-25897.68,-27363.0,-27756.32,-29221.64,-28249.04,-27952.28,-27462.4,-28782.92,-30248.24,-31713.56,-33178.88,-34644.2,-36109.52,-37574.84,-39040.16,-40505.48,-41970.8,-43436.12,-44901.44,-45294.76,-46760.08,-48225.4,-49690.72,-51156.04,-52621.36,-53561.32,-52096.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
184,2,90.5,94.76315789473684,3467.4614496768236,58.88515474783796,39.25,151.25,-0.0319370684126949,180,1,97.0,88.81428571428572,1746.9226530612245,41.796203811605004,54.25,117.75,-0.11467794160271437,21,5,11.0,11.666666666666666,25.222222222222225,5.022173057773122,8.75,13.25,0.6309757297060531,2.485013008117676,0.0010869503021240234,0.24492979049682617,0.35426591873168944,0.13284433801648818,0.3644781722085538,0.12910962104797363,0.44275546073913574,3.1419954985681717,114,70,73536,95382,-536.0,1147.82,1759.64,2371.46,2408.72,2523.1,4025.08,3746.74,4901.44,6042.38,6893.8,6282.02,6893.84,8577.66,8646.52,6962.7,5278.88,3784.94,3324.76,5008.58,5620.4,6232.22,6844.04,7455.86,6356.32,4672.5,2988.68,1304.86,-378.96,-2062.78,-3746.6,-4358.42,-6042.24,-6809.94,-5126.12,-6805.7,-6942.48,-5258.66,-4646.84,-2963.02,-1279.2,-1756.62,-3440.44,-4367.74,-4708.08,-6391.9,-8075.72,-9759.54,-11443.36,-11027.18,-12711.0,-14394.82,-16078.64,-17762.46,-19446.28,-21130.1,-22813.92,-24497.74,-26181.56,-27865.38,-29549.2,-31233.02,-30020.84,-31384.66,-33068.48,-34752.3,-36436.12,-38119.94,-39132.24,-40415.58,-42099.4,-43783.22,-45467.04,-46078.86,-46681.32,-46274.5,-46485.68,-44801.86,-43118.04,-41434.22,-41850.4,-41238.58,-39969.24,-38942.94,-39048.88,-40732.7,-41131.48,-39447.66,-37763.84,-36080.02,-34396.2,-33947.62,-34244.56,-32560.74,-30876.92,-29193.1,-27509.28,-25825.46,-24141.64,-22562.18,-21846.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
225,2,126.5,122.79545454545455,4009.5566460055097,63.32106005118289,67.75,181.25,-0.20215019155783323,226,1,90.0,100.44680851063829,4310.949298325034,65.6578197804727,43.75,151.25,0.30019805703088426,17,3,12.0,12.142857142857142,17.836734693877553,4.2233558568841385,11.5,15.0,-1.1464291722064224,2.0134949684143066,0.004375934600830078,0.12981557846069336,0.19818753004074097,0.10147789412291153,0.31855595132238784,0.07670432329177856,0.1966918706893921,4.783835738112603,132,94,140940,66788,-1204.0,-1053.24,-3046.48,-5111.72,-7176.96,-7098.2,-8091.44,-8012.68,-6854.08,-4903.16,-4867.6,-4789.64,-4710.88,-4031.88,-4973.36,-4189.4,-4268.16,-3753.08,-3353.68,-4460.44,-3604.8,-2473.96,-408.72,1656.52,3721.76,3643.0,3843.76,3485.48,2929.28,3327.96,3042.8,2142.44,4207.68,6272.92,8338.16,10403.4,12468.64,14533.88,15527.12,17592.36,16798.4,16877.16,16372.08,15962.68,17286.56,17192.2,17173.04,19238.28,21303.52,21247.24,22218.0,21404.76,22104.48,24169.72,25162.96,25084.2,26077.44,24926.68,26991.92,29057.16,31122.4,33187.64,35252.88,37318.12,37239.36,36408.6,35422.16,34947.08,34912.32,36977.56,37617.2,39008.04,41073.28,43138.52,45203.76,47269.0,48262.24,50327.48,52392.72,54457.96,56523.2,58588.44,60653.68,62718.92,64784.16,66849.4,68914.64,70979.88,73045.12,75110.36,76103.6,78168.84,80234.08,82299.32,83292.56,83030.2,80964.96,78899.72,76834.48,74769.24,74152.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
